date,state,positive
20200618,Virginia,56238
20200617,Virginia,55775
20200616,Virginia,55331
20200615,Virginia,54886
20200614,Virginia,54506
20200613,Virginia,53869
20200612,Virginia,53211
20200611,Virginia,52647
20200610,Virginia,52177
20200609,Virginia,51738
20200608,Virginia,51251
20200607,Virginia,50681
20200606,Virginia,49397
20200605,Virginia,48532
20200604,Virginia,47856
20200603,Virginia,46905
20200602,Virginia,46239
20200601,Virginia,45398
20200531,Virginia,44607
20200530,Virginia,43611
20200529,Virginia,42533
20200528,Virginia,41401
20200527,Virginia,40249
20200526,Virginia,39342
20200525,Virginia,37727
20200524,Virginia,36244
20200523,Virginia,35749
20200522,Virginia,34950
20200521,Virginia,34137
20200520,Virginia,32908
20200519,Virginia,32145
20200518,Virginia,31140
20200517,Virginia,30388
20200516,Virginia,29683
20200515,Virginia,28672
20200514,Virginia,27813
20200513,Virginia,26746
20200512,Virginia,25800
20200511,Virginia,25070
20200510,Virginia,24081
20200509,Virginia,23196
20200508,Virginia,22342
20200507,Virginia,21570
20200506,Virginia,20256
20200505,Virginia,20256
20200504,Virginia,19492
20200503,Virginia,18671
20200502,Virginia,17731
20200501,Virginia,16901
20200430,Virginia,15846
20200429,Virginia,14961
20200428,Virginia,14339
20200427,Virginia,13535
20200426,Virginia,12970
20200425,Virginia,12366
20200424,Virginia,11594
20200423,Virginia,10998
20200422,Virginia,10266
20200421,Virginia,9630
20200420,Virginia,8990
20200419,Virginia,8537
20200418,Virginia,8053
20200417,Virginia,7491
20200416,Virginia,6889
20200415,Virginia,6500
20200414,Virginia,6171
20200413,Virginia,5747
20200412,Virginia,5274
20200411,Virginia,5077
20200410,Virginia,4509
20200409,Virginia,4042
20200408,Virginia,3645
20200407,Virginia,3333
20200406,Virginia,2878
20200405,Virginia,2637
20200404,Virginia,2407
20200403,Virginia,2012
20200402,Virginia,1706
20200401,Virginia,1484
20200331,Virginia,1250
20200330,Virginia,1020
20200329,Virginia,890
20200328,Virginia,739
20200327,Virginia,604
20200326,Virginia,460
20200325,Virginia,391
20200324,Virginia,290
20200323,Virginia,254
20200322,Virginia,219
20200321,Virginia,152
20200320,Virginia,114
20200319,Virginia,94
20200318,Virginia,77
20200317,Virginia,67
20200316,Virginia,51
20200315,Virginia,45
20200314,Virginia,30
20200313,Virginia,30
20200312,Virginia,17
20200311,Virginia,9
20200310,Virginia,8
20200309,Virginia,3
20200308,Virginia,2
20200307,Virginia,0
20200305,Virginia,
20200303,Virginia,50
20200227,Virginia,0
20200216,Virginia,0
20200202,Virginia,0
20201206,Washington,175793
20201205,Washington,174290
20201204,Washington,172437
20201203,Washington,170342
20201202,Washington,167216
20201201,Washington,165019
20201130,Washington,162700
20201129,Washington,160634
20201128,Washington,158167
20201127,Washington,153906
20201126,Washington,153906
20201125,Washington,151019
20201124,Washington,147537
20201123,Washington,141260
20201122,Washington,141260
20201121,Washington,139543
20201120,Washington,137411
20201119,Washington,135424
20201118,Washington,134121
20201117,Washington,131532
20201116,Washington,130040
20201115,Washington,127731
20201114,Washington,125498
20201113,Washington,123356
20201112,Washington,120011
20201111,Washington,120011
20201110,Washington,118570
20201109,Washington,117331
20201108,Washington,116011
20201107,Washington,114241
20201106,Washington,112550
20201105,Washington,111480
20201104,Washington,110011
20201103,Washington,109354
20201102,Washington,108315
20201101,Washington,107501
20201031,Washington,106573
20201030,Washington,105557
20201029,Washington,104743
20201028,Washington,104027
20201027,Washington,103500
20201026,Washington,102913
20201025,Washington,102913
20201024,Washington,101345
20201023,Washington,100525
20201022,Washington,99874
20201021,Washington,99150
20201020,Washington,98661
20201019,Washington,98201
20201018,Washington,98201
20201017,Washington,96894
20201016,Washington,96185
20201015,Washington,95509
20201014,Washington,94775
20201013,Washington,94775
20201012,Washington,93035
20201011,Washington,93035
20201010,Washington,92560
20201009,Washington,91918
20201008,Washington,91208
20201007,Washington,90663
20201006,Washington,90276
20201005,Washington,89874
20201004,Washington,89419
20201003,Washington,88810
20201002,Washington,88116
20201001,Washington,87522
20200930,Washington,87042
20200929,Washington,86638
20200928,Washington,86269
20200927,Washington,85830
20200926,Washington,85226
20200925,Washington,84238
20200924,Washington,83702
20200923,Washington,83193
20200922,Washington,83193
20200921,Washington,82548
20200920,Washington,82199
20200919,Washington,81602
20200918,Washington,81602
20200917,Washington,81198
20200916,Washington,80812
20200915,Washington,80465
20200914,Washington,80138
20200913,Washington,79826
20200912,Washington,79476
20200911,Washington,79011
20200910,Washington,78467
20200909,Washington,78009
20200908,Washington,77235
20200907,Washington,77235
20200906,Washington,76836
20200905,Washington,76335
20200904,Washington,75856
20200903,Washington,75377
20200902,Washington,74939
20200901,Washington,74635
20200831,Washington,74320
20200830,Washington,74320
20200829,Washington,73301
20200828,Washington,72703
20200827,Washington,72161
20200826,Washington,71705
20200825,Washington,71681
20200824,Washington,71681
20200823,Washington,71659
20200822,Washington,71598
20200821,Washington,71414
20200820,Washington,70973
20200819,Washington,70530
20200818,Washington,69967
20200817,Washington,69369
20200816,Washington,68729
20200815,Washington,68579
20200814,Washington,68234
20200813,Washington,67611
20200812,Washington,67005
20200811,Washington,66404
20200810,Washington,65721
20200809,Washington,64918
20200808,Washington,64723
20200807,Washington,64357
20200806,Washington,63698
20200805,Washington,62992
20200804,Washington,62267
20200803,Washington,61428
20200802,Washington,60588
20200801,Washington,60360
20200731,Washington,59950
20200730,Washington,59263
20200729,Washington,58530
20200728,Washington,57655
20200727,Washington,56746
20200726,Washington,55773
20200725,Washington,55452
20200724,Washington,54970
20200723,Washington,54177
20200722,Washington,53306
20200721,Washington,52290
20200720,Washington,51206
20200719,Washington,50216
20200718,Washington,49882
20200717,Washington,49358
20200716,Washington,48480
20200715,Washington,47655
20200714,Washington,46693
20200713,Washington,45745
20200712,Washington,44675
20200711,Washington,44341
20200710,Washington,43815
20200709,Washington,42974
20200708,Washington,42132
20200707,Washington,41172
20200706,Washington,40125
20200705,Washington,39156
20200704,Washington,38863
20200703,Washington,38632
20200702,Washington,38189
20200701,Washington,37320
20200630,Washington,36442
20200629,Washington,35540
20200628,Washington,34556
20200627,Washington,34292
20200626,Washington,33803
20200625,Washington,33183
20200624,Washington,32523
20200623,Washington,31848
20200622,Washington,31232
20200621,Washington,30513
20200620,Washington,30324
20200619,Washington,30010
20200618,Washington,29493
20200617,Washington,28956
20200616,Washington,28495
20200615,Washington,28001
20200614,Washington,27484
20200613,Washington,27348
20200612,Washington,27155
20200611,Washington,26767
20200610,Washington,26367
20200609,Washington,25999
20200608,Washington,25591
20200607,Washington,25081
20200606,Washington,24971
20200605,Washington,24809
20200604,Washington,24416
20200603,Washington,24086
20200602,Washington,23703
20200601,Washington,23288
20200531,Washington,22878
20200530,Washington,22778
20200529,Washington,22630
20200528,Washington,22285
20200527,Washington,21985
20200526,Washington,21634
20200525,Washington,21236
20200524,Washington,21087
20200523,Washington,20986
20200522,Washington,20837
20200521,Washington,20524
20200520,Washington,20228
20200519,Washington,19960
20200518,Washington,19662
20200517,Washington,19343
20200516,Washington,19279
20200515,Washington,19161
20200514,Washington,18898
20200513,Washington,18627
20200512,Washington,18319
20200511,Washington,18069
20200510,Washington,17773
20200509,Washington,17711
20200508,Washington,17583
20200507,Washington,17330
20200506,Washington,17065
20200505,Washington,16776
20200504,Washington,16518
20200503,Washington,16132
20200502,Washington,16048
20200501,Washington,15936
20200430,Washington,15619
20200429,Washington,15371
20200428,Washington,15043
20200427,Washington,14748
20200426,Washington,14379
20200425,Washington,14266
20200424,Washington,14100
20200423,Washington,13750
20200422,Washington,13476
20200421,Washington,13193
20200420,Washington,12923
20200419,Washington,12589
20200418,Washington,12493
20200417,Washington,12318
20200416,Washington,11967
20200415,Washington,11658
20200414,Washington,11330
20200413,Washington,11028
20200412,Washington,10657
20200411,Washington,10568
20200410,Washington,10413
20200409,Washington,10104
20200408,Washington,9741
20200407,Washington,9396
20200406,Washington,8983
20200405,Washington,8589
20200404,Washington,8418
20200403,Washington,8211
20200402,Washington,7796
20200401,Washington,7399
20200331,Washington,6949
20200330,Washington,6484
20200329,Washington,5921
20200328,Washington,5679
20200327,Washington,5391
20200326,Washington,4927
20200325,Washington,4492
20200324,Washington,4052
20200323,Washington,3614
20200322,Washington,3151
20200321,Washington,2965
20200320,Washington,2771
20200319,Washington,2468
20200318,Washington,2135
20200317,Washington,1846
20200316,Washington,1582
20200315,Washington,1282
20200314,Washington,1174
20200313,Washington,1018
20200312,Washington,801
20200311,Washington,622
20200310,Washington,488
20200309,Washington,378
20200308,Washington,317
20200307,Washington,256
20200305,Washington,
20200303,Washington,
20200226,Washington,
20200216,Washington,
20200202,Washington,0
20201206,West Virginia,54997
20201205,West Virginia,53572
20201204,West Virginia,52172
20201203,West Virginia,51025
20201202,West Virginia,49905
20201201,West Virginia,48818
20201130,West Virginia,47842
20201129,West Virginia,46997
20201128,West Virginia,45845
20201127,West Virginia,45046
20201126,West Virginia,44180
20201125,West Virginia,43050
20201124,West Virginia,42083
20201123,West Virginia,41114
20201122,West Virginia,40478
20201121,West Virginia,39598
20201120,West Virginia,38480
20201119,West Virginia,37399
20201118,West Virginia,36277
20201117,West Virginia,35324
20201116,West Virginia,34460
20201115,West Virginia,33659
20201114,West Virginia,32792
20201113,West Virginia,31639
20201112,West Virginia,30897
20201111,West Virginia,30201
20201110,West Virginia,29316
20201109,West Virginia,28805
20201108,West Virginia,28404
20201107,West Virginia,27742
20201106,West Virginia,27087
20201105,West Virginia,26547
20201104,West Virginia,25987
20201103,West Virginia,25593
20201102,West Virginia,25235
20201101,West Virginia,24883
20201031,West Virginia,24460
20201030,West Virginia,23990
20201029,West Virginia,23466
20201028,West Virginia,23064
20201027,West Virginia,22706
20201026,West Virginia,22223
20201025,West Virginia,21906
20201024,West Virginia,21712
20201023,West Virginia,21392
20201022,West Virginia,21057
20201021,West Virginia,20734
20201020,West Virginia,20519
20201019,West Virginia,20293
20201018,West Virginia,20081
20201017,West Virginia,19801
20201016,West Virginia,19580
20201015,West Virginia,19082
20201014,West Virginia,18818
20201013,West Virginia,18555
20201012,West Virginia,18281
20201011,West Virginia,18128
20201010,West Virginia,17913
20201009,West Virginia,17707
20201008,West Virginia,17325
20201007,West Virginia,17139
20201006,West Virginia,16936
20201005,West Virginia,16742
20201004,West Virginia,16628
20201003,West Virginia,16468
20201002,West Virginia,16307
20201001,West Virginia,16024
20200930,West Virginia,15848
20200929,West Virginia,15692
20200928,West Virginia,15512
20200927,West Virginia,15348
20200926,West Virginia,15158
20200925,West Virginia,14953
20200924,West Virginia,14706
20200923,West Virginia,14504
20200922,West Virginia,14384
20200921,West Virginia,14171
20200920,West Virginia,14054
20200919,West Virginia,13874
20200918,West Virginia,13683
20200917,West Virginia,13430
20200916,West Virginia,13196
20200915,West Virginia,12976
20200914,West Virginia,12820
20200913,West Virginia,12699
20200912,West Virginia,12521
20200911,West Virginia,12174
20200910,West Virginia,12017
20200909,West Virginia,11808
20200908,West Virginia,11661
20200907,West Virginia,11575
20200906,West Virginia,11412
20200905,West Virginia,11289
20200904,West Virginia,11037
20200903,West Virginia,10845
20200902,West Virginia,10642
20200901,West Virginia,10507
20200831,West Virginia,10250
20200830,West Virginia,10110
20200829,West Virginia,9967
20200828,West Virginia,9824
20200827,West Virginia,9633
20200826,West Virginia,9540
20200825,West Virginia,9395
20200824,West Virginia,9312
20200823,West Virginia,9272
20200822,West Virginia,9185
20200821,West Virginia,9066
20200820,West Virginia,8982
20200819,West Virginia,8801
20200818,West Virginia,8731
20200817,West Virginia,8632
20200816,West Virginia,8564
20200815,West Virginia,8457
20200814,West Virginia,8274
20200813,West Virginia,8151
20200812,West Virginia,8008
20200811,West Virginia,7875
20200810,West Virginia,7754
20200809,West Virginia,7694
20200808,West Virginia,7563
20200807,West Virginia,7433
20200806,West Virginia,7277
20200805,West Virginia,7159
20200804,West Virginia,7051
20200803,West Virginia,6973
20200802,West Virginia,6854
20200801,West Virginia,6735
20200731,West Virginia,6642
20200730,West Virginia,6422
20200729,West Virginia,6326
20200728,West Virginia,6173
20200727,West Virginia,6054
20200726,West Virginia,5960
20200725,West Virginia,5821
20200724,West Virginia,5695
20200723,West Virginia,5550
20200722,West Virginia,5206
20200721,West Virginia,5199
20200720,West Virginia,5142
20200719,West Virginia,5042
20200718,West Virginia,4894
20200717,West Virginia,4783
20200716,West Virginia,4657
20200715,West Virginia,4557
20200714,West Virginia,4407
20200713,West Virginia,4259
20200712,West Virginia,4207
20200711,West Virginia,4074
20200710,West Virginia,3983
20200709,West Virginia,3826
20200708,West Virginia,3707
20200707,West Virginia,3461
20200706,West Virginia,3442
20200705,West Virginia,3262
20200704,West Virginia,3141
20200703,West Virginia,3126
20200702,West Virginia,3053
20200701,West Virginia,2932
20200630,West Virginia,2905
20200629,West Virginia,2870
20200628,West Virginia,2817
20200627,West Virginia,2761
20200626,West Virginia,2712
20200625,West Virginia,2661
20200624,West Virginia,2629
20200623,West Virginia,2582
20200622,West Virginia,2552
20200621,West Virginia,2543
20200620,West Virginia,2486
20200619,West Virginia,2435
20200618,West Virginia,2418
20200617,West Virginia,2376
20200616,West Virginia,2341
20200615,West Virginia,2298
20200614,West Virginia,2289
20200613,West Virginia,2259
20200612,West Virginia,2233
20200611,West Virginia,2212
20200610,West Virginia,2188
20200609,West Virginia,2169
20200608,West Virginia,2153
20200607,West Virginia,2144
20200606,West Virginia,2131
20200605,West Virginia,2119
20200604,West Virginia,2092
20200603,West Virginia,2071
20200602,West Virginia,2041
20200601,West Virginia,2017
20200531,West Virginia,2010
20200530,West Virginia,1974
20200529,West Virginia,1951
20200528,West Virginia,1906
20200527,West Virginia,1867
20200526,West Virginia,1854
20200525,West Virginia,1774
20200524,West Virginia,1759
20200523,West Virginia,1717
20200522,West Virginia,1616
20200521,West Virginia,1593
20200520,West Virginia,1545
20200519,West Virginia,1509
20200518,West Virginia,1491
20200517,West Virginia,1490
20200516,West Virginia,1457
20200515,West Virginia,1441
20200514,West Virginia,1427
20200513,West Virginia,1398
20200512,West Virginia,1371
20200511,West Virginia,1366
20200510,West Virginia,1360
20200509,West Virginia,1335
20200508,West Virginia,1310
20200507,West Virginia,1287
20200506,West Virginia,1248
20200505,West Virginia,1238
20200504,West Virginia,1206
20200503,West Virginia,1191
20200502,West Virginia,1169
20200501,West Virginia,1136
20200430,West Virginia,1118
20200429,West Virginia,1095
20200428,West Virginia,1079
20200427,West Virginia,1063
20200426,West Virginia,1044
20200425,West Virginia,1020
20200424,West Virginia,988
20200423,West Virginia,967
20200422,West Virginia,939
20200421,West Virginia,914
20200420,West Virginia,902
20200419,West Virginia,863
20200418,West Virginia,785
20200417,West Virginia,754
20200416,West Virginia,739
20200415,West Virginia,702
20200414,West Virginia,640
20200413,West Virginia,626
20200412,West Virginia,611
20200411,West Virginia,577
